CITY CODE,STATE,METRO/MICRO,URBAN AREA AND STATE,TBONESTEAK,GRNDBEEF,SAUSAGE,FRYCHICK,TUNA,HGALMILK,DOZENEGGS,MARGARINE,PARMESAN,POTATOES,BANANAS,LETTUCE,BREAD,ORANGJUICE,COFFEE,SUGAR,CEREAL,SWEETPEAS,PEACHES,KLNX,CAS-CADE,CANOLAOIL,FROZNMEAL,FROZNCORN,POTATOCHIPS,COKE,APTRENT,HOMEPRICE,MORTRATE (%),HOMEP+I,ALL-ELECT,PARTELECT,OTHERENERGY,TOTALENERGY,PHONE,TIREBAL,GASOLINE,OPTOMETRIST,DOCTOR,DENTIST,IBUPROFEN,LIPITOR,HMBGRSAND,PIZZA,2-PCCHICK,HAIRCUT,BEAUTSALON,TOOTHPASTE,SHAMPOO,DRYCLEAN,MEN'SSHIRT,BOY'SJEANS,WOMEN'SSLACKS,WASHRREPR,NEWSPAPER,MOVIE,BOWLING,TENNSBALLS,VETSERVICES,BEER,WINE
37-28620-400,North Carolina,Kill Devil Hills NC Micro,Dare County NC,$10.52 ,$4.21 ,$4.55 ,$1.40 ,$1.04 ,$2.37 ,$2.62 ,$1.11 ,$4.09 ,$3.34 ,$0.66 ,$1.63 ,$1.32 ,$3.42 ,$4.53 ,$2.66 ,$3.64 ,$1.16 ,$2.63 ,$2.00 ,$5.59 ,$3.03 ,$2.81 ,$1.56 ,$3.66 ,$1.70 ,"$1,000 ","$338,313 ",3.97,"$1,207 ",$171.11 ,,,$171.11 ,$37.05 ,$32.90 ,$2.75 ,$95.63 ,$119.54 ,$95.75 ,$8.85 ,$307.22 ,$3.93 ,$8.23 ,$5.30 ,$12.50 ,$35.00 ,$2.44 ,$1.18 ,$17.67 ,$33.61 ,$23.98 ,$40.05 ,$81.00 ,$14.84 ,$11.00 ,$6.13 ,$2.32 ,$51.58 ,$8.62 ,$9.04 
37-39580-740,North Carolina,Raleigh NC Metro,Raleigh NC,$11.37 ,$4.35 ,$4.25 ,$1.44 ,$1.04 ,$2.41 ,$2.07 ,$1.26 ,$4.10 ,$3.72 ,$0.58 ,$1.51 ,$1.32 ,$3.52 ,$4.38 ,$2.30 ,$3.77 ,$1.21 ,$2.69 ,$1.83 ,$5.61 ,$3.04 ,$2.49 ,$1.35 ,$3.54 ,$1.76 ,$724 ,"$222,145 ",4.07,$803 ,,$91.43 ,$57.34 ,$148.76 ,$31.99 ,$30.38 ,$2.53 ,$99.66 ,$94.38 ,$101.10 ,$10.41 ,$258.40 ,$3.68 ,$9.39 ,$3.75 ,$15.43 ,$40.08 ,$2.65 ,$1.15 ,$11.25 ,$23.17 ,$17.98 ,$24.65 ,$68.72 ,$9.38 ,$9.48 ,$4.66 ,$2.56 ,$47.57 ,$8.70 ,$9.39 
37-48900-900,North Carolina,Wilmington NC Metro,Wilmington NC,$10.89 ,$4.66 ,$4.32 ,$1.61 ,$1.02 ,$2.38 ,$2.08 ,$1.27 ,$3.95 ,$3.80 ,$0.64 ,$1.42 ,$1.36 ,$3.37 ,$4.31 ,$2.21 ,$3.69 ,$1.22 ,$2.72 ,$1.85 ,$5.34 ,$3.18 ,$2.69 ,$1.22 ,$3.46 ,$1.70 ,$711 ,"$279,430 ",3.97,$997 ,$171.33 ,,,$171.33 ,$33.76 ,$45.70 ,$2.66 ,$109.54 ,$128.98 ,$95.96 ,$9.23 ,$295.89 ,$3.63 ,$9.00 ,$3.35 ,$13.44 ,$39.88 ,$2.17 ,$1.14 ,$9.07 ,$32.81 ,$27.73 ,$37.54 ,$72.21 ,$18.96 ,$10.41 ,$3.67 ,$2.67 ,$41.50 ,$8.51 ,$9.01 
37-49180-825,North Carolina,Winston-Salem NC Metro,Thomasville-Lexington NC,$11.42 ,$4.43 ,$4.49 ,$1.32 ,$0.92 ,$2.18 ,$2.10 ,$1.43 ,$4.12 ,$3.51 ,$0.59 ,$1.51 ,$1.46 ,$3.28 ,$4.27 ,$2.06 ,$3.07 ,$1.12 ,$2.70 ,$1.74 ,$5.42 ,$3.08 ,$2.81 ,$1.10 ,$3.57 ,$1.83 ,$576 ,"$286,996 ",3.92,"$1,017 ",$173.29 ,,,$173.29 ,$20.50 ,$19.36 ,$2.54 ,$121.25 ,$147.42 ,$100.43 ,$10.06 ,$229.14 ,$3.10 ,$11.49 ,$3.26 ,$11.00 ,$28.75 ,$1.99 ,$1.16 ,$8.73 ,$22.29 ,$21.43 ,$25.32 ,$74.50 ,$12.77 ,$5.50 ,$2.25 ,$2.18 ,$52.46 ,$8.03 ,$13.02 
37-49180-950,North Carolina,Winston-Salem NC Metro,Winston-Salem NC,$11.85 ,$4.56 ,$4.37 ,$1.40 ,$0.90 ,$2.51 ,$2.02 ,$1.08 ,$4.02 ,$3.76 ,$0.60 ,$1.56 ,$1.42 ,$3.29 ,$4.19 ,$2.41 ,$3.63 ,$1.17 ,$2.78 ,$1.71 ,$5.60 ,$3.12 ,$2.43 ,$1.18 ,$3.06 ,$1.49 ,$642 ,"$203,139 ",4.14,$739 ,$173.29 ,,,$173.29 ,$32.93 ,$36.73 ,$2.66 ,$108.53 ,$126.58 ,$82.58 ,$9.73 ,$328.49 ,$3.42 ,$8.56 ,$5.55 ,$16.24 ,$35.23 ,$2.08 ,$1.13 ,$13.51 ,$35.94 ,$26.66 ,$29.90 ,$74.38 ,$15.69 ,$10.03 ,$4.31 ,$2.78 ,$47.71 ,$8.29 ,$7.52 
38-13900-200,North Dakota,Bismarck ND Metro,Bismarck-Mandan ND,$11.65 ,$5.17 ,$4.99 ,$1.47 ,$0.99 ,$2.97 ,$2.18 ,$1.08 ,$4.03 ,$2.66 ,$0.60 ,$1.59 ,$2.24 ,$4.37 ,$4.64 ,$2.37 ,$3.12 ,$1.21 ,$2.55 ,$1.75 ,$4.94 ,$2.96 ,$2.48 ,$1.26 ,$3.36 ,$1.62 ,$951 ,"$333,887 ",4,"$1,194 ",,$66.38 ,$69.75 ,$136.13 ,$26.35 ,$45.39 ,$2.70 ,$107.20 ,$130.81 ,$93.31 ,$9.55 ,$308.30 ,$3.91 ,$10.31 ,$3.37 ,$16.60 ,$27.74 ,$2.22 ,$0.88 ,$11.19 ,$26.35 ,$25.27 ,$30.75 ,$57.98 ,$22.10 ,$9.81 ,$4.25 ,$2.05 ,$45.83 ,$8.85 ,$11.15 
38-22020-400,North Dakota,Fargo ND-MN Metro,Fargo-Moorhead ND-MN,$10.39 ,$4.09 ,$5.41 ,$1.60 ,$1.17 ,$3.10 ,$2.57 ,$1.01 ,$4.28 ,$2.92 ,$0.53 ,$1.49 ,$1.88 ,$4.18 ,$4.76 ,$2.29 ,$3.44 ,$1.18 ,$2.64 ,$1.98 ,$4.60 ,$3.57 ,$2.56 ,$1.50 ,$4.00 ,$1.61 ,$880 ,"$279,144 ",3.93,$990 ,,$73.11 ,$81.71 ,$154.82 ,$29.65 ,$39.22 ,$2.56 ,$78.78 ,$149.31 ,$93.93 ,$9.73 ,$324.60 ,$3.87 ,$8.75 ,$3.88 ,$15.40 ,$27.55 ,$2.83 ,$1.09 ,$13.23 ,$24.27 ,$17.11 ,$28.46 ,$74.53 ,$18.75 ,$10.00 ,$3.60 ,$3.07 ,$40.03 ,$9.25 ,$8.69 
38-33500-800,North Dakota,Minot ND Micro,Minot ND,$11.64 ,$4.75 ,$6.03 ,$1.95 ,$1.22 ,$2.71 ,$2.18 ,$1.33 ,$3.57 ,$2.96 ,$0.68 ,$1.72 ,$1.52 ,$4.24 ,$4.93 ,$2.39 ,$3.58 ,$0.96 ,$2.54 ,$1.82 ,$4.94 ,$2.77 ,$3.37 ,$1.47 ,$3.31 ,$1.79 ,"$1,099 ","$333,023 ",4.03,"$1,198 ",,$74.06 ,$75.53 ,$149.59 ,$23.97 ,$24.65 ,$2.72 ,$100.42 ,$146.67 ,$77.00 ,$10.81 ,$318.59 ,$3.90 ,$11.50 ,$5.29 ,$16.00 ,$23.42 ,$3.43 ,$1.14 ,$13.24 ,$28.74 ,$22.99 ,$31.85 ,$50.00 ,$16.51 ,$10.75 ,$4.25 ,$2.63 ,$32.50 ,$8.24 ,$9.82 
39-10420-100,Ohio,Akron OH Metro,Akron OH,$10.45 ,$3.93 ,$4.93 ,$1.99 ,$1.07 ,$2.72 ,$1.90 ,$1.54 ,$5.13 ,$3.82 ,$0.58 ,$1.76 ,$1.48 ,$3.92 ,$5.23 ,$2.12 ,$3.95 ,$1.49 ,$2.66 ,$2.67 ,$6.66 ,$3.90 ,$3.86 ,$2.04 ,$2.87 ,$1.51 ,$769 ,"$375,650 ",4.09,"$1,359 ",,$51.08 ,$103.00 ,$154.08 ,$28.23 ,$44.82 ,$2.68 ,$77.15 ,$85.45 ,$73.50 ,$10.31 ,$323.21 ,$2.99 ,$8.99 ,$3.09 ,$15.20 ,$32.45 ,$2.81 ,$1.06 ,$14.18 ,$22.56 ,$16.30 ,$22.64 ,$54.95 ,$21.38 ,$9.74 ,$3.56 ,$3.05 ,$44.95 ,$7.99 ,$8.99 
39-11740-200,Ohio,Ashland OH Micro,Ashland OH,$11.92 ,$4.08 ,$3.90 ,$1.45 ,$1.03 ,$2.14 ,$1.80 ,$1.00 ,$3.86 ,$2.58 ,$0.52 ,$1.24 ,$1.45 ,$3.48 ,$4.57 ,$2.41 ,$3.30 ,$1.17 ,$2.58 ,$1.82 ,$5.38 ,$3.08 ,$2.25 ,$1.26 ,$3.03 ,$1.52 ,$561 ,"$184,366 ",4,$660 ,,$51.08 ,$78.16 ,$129.24 ,$33.21 ,$39.20 ,$2.66 ,$91.38 ,$87.13 ,$76.36 ,$8.23 ,$319.00 ,$3.79 ,$9.00 ,$3.00 ,$11.81 ,$29.08 ,$2.49 ,$1.14 ,$11.95 ,$15.37 ,$13.85 ,$21.65 ,$58.50 ,$11.28 ,$8.41 ,$3.25 ,$2.70 ,$43.51 ,$8.15 ,$6.89 
39-17140-250,Ohio,Cincinnati OH-KY-IN Metro,Cincinnati OH,$11.17 ,$3.96 ,$3.87 ,$1.04 ,$0.93 ,$1.40 ,$1.94 ,$0.94 ,$3.91 ,$3.01 ,$0.57 ,$1.01 ,$1.36 ,$3.43 ,$4.28 ,$2.19 ,$3.00 ,$0.97 ,$2.94 ,$1.92 ,$4.52 ,$2.66 ,$2.07 ,$1.10 ,$3.13 ,$1.61 ,$856 ,"$232,832 ",3.94,$828 ,,$109.19 ,$84.98 ,$194.17 ,$24.91 ,$36.54 ,$2.63 ,$88.96 ,$95.11 ,$86.12 ,$8.80 ,$319.98 ,$3.70 ,$8.13 ,$3.80 ,$12.88 ,$31.71 ,$2.30 ,$0.85 ,$11.34 ,$20.79 ,$17.26 ,$24.93 ,$73.84 ,$24.96 ,$9.65 ,$4.19 ,$2.53 ,$46.67 ,$7.84 ,$7.02 
39-17460-300,Ohio,Cleveland-Elyria OH Metro,Cleveland OH,$13.43 ,$4.92 ,$4.99 ,$1.68 ,$1.04 ,$2.59 ,$2.08 ,$1.04 ,$3.87 ,$2.72 ,$0.60 ,$1.91 ,$1.52 ,$3.76 ,$4.84 ,$2.27 ,$3.64 ,$1.05 ,$2.19 ,$1.96 ,$5.21 ,$3.99 ,$2.92 ,$1.51 ,$4.06 ,$2.07 ,$976 ,"$276,515 ",4.06,$998 ,,$69.40 ,$91.49 ,$160.89 ,$30.49 ,$40.48 ,$2.58 ,$82.42 ,$114.26 ,$104.83 ,$10.24 ,$313.75 ,$3.88 ,$11.00 ,$4.03 ,$16.96 ,$39.53 ,$2.66 ,$1.01 ,$11.65 ,$32.30 ,$20.57 ,$36.44 ,$58.65 ,$15.17 ,$10.37 ,$4.15 ,$2.63 ,$51.28 ,$7.80 ,$8.83 
39-18140-350,Ohio,Columbus OH Metro,Columbus OH,$12.50 ,$4.83 ,$4.07 ,$1.16 ,$0.96 ,$1.93 ,$1.82 ,$0.95 ,$4.19 ,$2.63 ,$0.54 ,$0.99 ,$1.29 ,$3.34 ,$4.96 ,$2.18 ,$3.25 ,$1.02 ,$2.46 ,$1.70 ,$5.12 ,$2.90 ,$2.46 ,$1.01 ,$2.88 ,$1.64 ,$831 ,"$231,668 ",3.97,$826 ,,$90.81 ,$74.97 ,$165.78 ,$27.99 ,$32.31 ,$2.54 ,$57.91 ,$105.91 ,$92.84 ,$8.01 ,$268.54 ,$3.59 ,$9.49 ,$4.51 ,$11.80 ,$32.90 ,$1.93 ,$0.87 ,$13.45 ,$24.32 ,$24.34 ,$25.64 ,$61.01 ,$20.99 ,$9.16 ,$4.59 ,$2.35 ,$36.88 ,$7.94 ,$9.49 
39-19380-400,Ohio,Dayton OH Metro,Dayton OH,$11.11 ,$4.51 ,$4.12 ,$1.65 ,$1.20 ,$2.25 ,$2.13 ,$1.12 ,$3.87 ,$2.94 ,$0.55 ,$1.32 ,$1.51 ,$3.36 ,$4.35 ,$2.47 ,$3.29 ,$1.07 ,$2.59 ,$1.77 ,$5.69 ,$3.01 ,$2.59 ,$1.65 ,$3.10 ,$1.48 ,$762 ,"$230,682 ",4.01,$827 ,,$73.63 ,$60.20 ,$133.82 ,$34.84 ,$37.45 ,$2.63 ,$90.42 ,$77.88 ,$80.49 ,$8.68 ,$306.49 ,$3.69 ,$8.70 ,$3.69 ,$16.76 ,$50.01 ,$2.68 ,$1.08 ,$12.25 ,$29.18 ,$24.64 ,$39.47 ,$72.11 ,$22.69 ,$11.59 ,$4.76 ,$2.10 ,$45.13 ,$7.78 ,$7.68 
39-22300-425,Ohio,Findlay OH Micro,Findlay OH,$12.11 ,$5.29 ,$3.95 ,$1.46 ,$1.09 ,$2.19 ,$2.08 ,$0.96 ,$3.85 ,$3.20 ,$0.54 ,$1.04 ,$1.50 ,$3.68 ,$4.41 ,$2.23 ,$3.45 ,$1.08 ,$2.64 ,$1.89 ,$6.12 ,$3.00 ,$2.67 ,$1.33 ,$3.62 ,$1.57 ,$714 ,"$297,422 ",3.92,"$1,055 ",,$97.90 ,$72.28 ,$170.18 ,$29.86 ,$28.90 ,$2.58 ,$96.95 ,$95.18 ,$83.72 ,$9.16 ,$329.90 ,$3.96 ,$8.98 ,$3.58 ,$14.43 ,$32.48 ,$2.29 ,$0.91 ,$15.27 ,$35.46 ,$28.70 ,$32.41 ,$61.45 ,$12.48 ,$9.73 ,$5.40 ,$2.22 ,$43.58 ,$7.91 ,$9.86 
39-30620-500,Ohio,Lima OH Metro,Lima OH,$12.06 ,$4.14 ,$4.41 ,$1.49 ,$0.98 ,$2.35 ,$2.00 ,$1.05 ,$3.90 ,$2.90 ,$0.54 ,$1.03 ,$1.82 ,$3.78 ,$4.53 ,$2.53 ,$3.29 ,$1.20 ,$2.72 ,$1.77 ,$5.44 ,$3.34 ,$3.04 ,$1.31 ,$3.65 ,$1.62 ,$553 ,"$264,627 ",3.93,$940 ,,$108.02 ,$83.80 ,$191.82 ,$29.95 ,$38.89 ,$2.63 ,$87.34 ,$86.50 ,$113.67 ,$9.28 ,$332.87 ,$3.99 ,$9.12 ,$3.46 ,$11.75 ,$29.53 ,$2.27 ,$1.09 ,$11.24 ,$34.67 ,$21.94 ,$39.15 ,$69.25 ,$15.40 ,$10.88 ,$3.72 ,$2.63 ,$34.55 ,$8.30 ,$10.57 
39-49300-825,Ohio,Wooster OH Micro,Wooster OH,$11.57 ,$4.56 ,$4.36 ,$1.51 ,$0.98 ,$2.86 ,$2.21 ,$1.01 ,$3.28 ,$2.52 ,$0.54 ,$1.52 ,$1.43 ,$3.00 ,$3.83 ,$2.25 ,$2.88 ,$1.08 ,$2.26 ,$1.61 ,$5.18 ,$3.12 ,$2.18 ,$1.40 ,$3.65 ,$1.65 ,$667 ,"$257,936 ",4,$924 ,,$88.97 ,$70.41 ,$159.38 ,$34.33 ,$30.41 ,$2.59 ,$71.92 ,$94.05 ,$82.28 ,$9.61 ,$301.39 ,$3.91 ,$9.11 ,$4.21 ,$13.84 ,$30.76 ,$2.91 ,$0.98 ,$11.40 ,$33.28 ,$23.94 ,$27.43 ,$69.28 ,$11.58 ,$7.34 ,$3.57 ,$2.25 ,$32.49 ,$8.23 ,$8.68 
39-49660-900,Ohio,Youngstown-Warren-Boardman OH-PA Metro,Youngstown-Warren OH,$8.48 ,$3.47 ,$3.70 ,$1.14 ,$0.68 ,$1.57 ,$1.34 ,$0.90 ,$3.71 ,$2.33 ,$0.44 ,$1.01 ,$1.17 ,$2.89 ,$3.73 ,$2.04 ,$2.92 ,$0.95 ,$2.38 ,$1.65 ,$4.29 ,$2.20 ,$2.36 ,$1.22 ,$2.36 ,$1.18 ,$539 ,"$223,886 ",4.02,$803 ,,$54.47 ,$82.95 ,$137.41 ,$31.37 ,$30.37 ,$2.58 ,$83.31 ,$72.35 ,$70.49 ,$7.44 ,$320.38 ,$3.50 ,$8.98 ,$2.59 ,$12.17 ,$25.59 ,$1.90 ,$0.80 ,$12.22 ,$31.29 ,$20.70 ,$32.80 ,$55.96 ,$13.16 ,$9.49 ,$3.25 ,$2.22 ,$43.25 ,$8.95 ,$7.99 
40-11620-100,Oklahoma,Ardmore OK Micro,Ardmore OK,$10.08 ,$4.95 ,$4.12 ,$1.43 ,$1.11 ,$2.22 ,$1.93 ,$1.06 ,$3.86 ,$2.87 ,$0.56 ,$1.40 ,$1.59 ,$3.31 ,$4.23 ,$2.45 ,$2.97 ,$1.03 ,$2.14 ,$1.70 ,$5.10 ,$2.67 ,$2.64 ,$1.12 ,$2.37 ,$1.38 ,$768 ,"$227,000 ",4.03,$816 ,,$89.92 ,$63.59 ,$153.51 ,$21.14 ,$31.93 ,$2.30 ,$121.03 ,$76.71 ,$83.34 ,$8.97 ,$290.46 ,$4.03 ,$10.07 ,$3.45 ,$10.12 ,$40.47 ,$1.09 ,$1.30 ,$8.41 ,$16.96 ,$15.93 ,$19.31 ,$46.08 ,$12.95 ,$8.95 ,$4.04 ,$2.47 ,$45.41 ,$7.86 ,$7.95 
40-21420-200,Oklahoma,Enid OK Micro,Enid OK,$10.72 ,$4.00 ,$4.12 ,$1.54 ,$1.09 ,$2.42 ,$2.12 ,$1.01 ,$3.92 ,$3.07 ,$0.58 ,$1.48 ,$1.30 ,$3.56 ,$4.31 ,$2.12 ,$3.40 ,$1.12 ,$2.42 ,$1.93 ,$5.18 ,$2.87 ,$2.45 ,$1.49 ,$3.38 ,$1.32 ,$756 ,"$273,028 ",4.02,$980 ,,$92.96 ,$69.93 ,$162.89 ,$33.26 ,$36.85 ,$2.45 ,$113.88 ,$106.00 ,$73.06 ,$9.28 ,$293.25 ,$3.47 ,$9.00 ,$4.75 ,$14.94 ,$27.00 ,$2.28 ,$1.19 ,$10.65 ,$37.50 ,$17.37 ,$27.07 ,$75.00 ,$15.00 ,$7.00 ,$4.38 ,$2.20 ,$41.83 ,$8.52 ,$7.90 
40-30020-400,Oklahoma,Lawton OK Metro,Lawton OK,$9.63 ,$4.24 ,$4.03 ,$1.21 ,$1.08 ,$2.42 ,$2.21 ,$1.27 ,$3.63 ,$2.55 ,$0.54 ,$1.53 ,$1.64 ,$3.79 ,$4.40 ,$2.33 ,$3.49 ,$0.90 ,$2.00 ,$1.66 ,$5.11 ,$3.01 ,$3.08 ,$1.53 ,$3.54 ,$1.49 ,$682 ,"$308,350 ",3.92,"$1,093 ",,$81.59 ,$64.99 ,$146.58 ,$25.51 ,$45.05 ,$2.32 ,$115.70 ,$116.11 ,$90.01 ,$8.28 ,$316.40 ,$4.09 ,$8.84 ,$2.02 ,$11.63 ,$37.10 ,$3.03 ,$1.11 ,$8.57 ,$28.13 ,$21.29 ,$28.51 ,$73.20 ,$13.25 ,$9.88 ,$3.32 ,$2.34 ,$37.92 ,$8.23 ,$10.00 
40-34780-550,Oklahoma,Muskogee OK Micro,Muskogee OK,$12.56 ,$4.90 ,$4.51 ,$1.40 ,$1.15 ,$2.47 ,$1.95 ,$1.12 ,$3.54 ,$2.89 ,$0.59 ,$1.50 ,$1.62 ,$4.10 ,$4.61 ,$2.24 ,$3.75 ,$1.26 ,$2.44 ,$2.00 ,$4.92 ,$3.19 ,$3.24 ,$1.60 ,$3.72 ,$1.60 ,$555 ,"$255,423 ",4.08,$924 ,,$91.02 ,$64.58 ,$155.60 ,$29.76 ,$21.56 ,$2.50 ,$82.00 ,$86.97 ,$88.94 ,$10.84 ,$310.43 ,$3.49 ,$10.39 ,$3.70 ,$12.37 ,$23.25 ,$2.33 ,$1.17 ,$11.08 ,$45.06 ,$26.29 ,$41.04 ,$56.38 ,$16.86 ,$9.57 ,$3.88 ,$2.57 ,$36.19 ,$8.23 ,$13.50 
40-36420-150,Oklahoma,Oklahoma City OK Metro,Edmond OK,$10.45 ,$3.60 ,$3.69 ,$1.22 ,$0.84 ,$2.34 ,$2.11 ,$0.96 ,$3.64 ,$2.87 ,$0.52 ,$1.40 ,$1.37 ,$3.23 ,$3.54 ,$1.87 ,$3.02 ,$0.88 ,$2.10 ,$1.66 ,$5.37 ,$2.58 ,$2.15 ,$1.06 ,$3.01 ,$1.46 ,$925 ,"$296,222 ",3.84,"$1,040 ",,$80.58 ,$74.11 ,$154.69 ,$33.94 ,$46.92 ,$2.30 ,$108.76 ,$94.66 ,$80.90 ,$8.88 ,$308.46 ,$4.25 ,$8.74 ,$4.22 ,$13.04 ,$33.30 ,$1.91 ,$0.97 ,$10.31 ,$32.87 ,$19.02 ,$29.99 ,$62.56 ,$15.17 ,$9.25 ,$5.00 ,$2.03 ,$46.05 ,$7.47 ,$7.84 
40-36420-675,Oklahoma,Oklahoma City OK Metro,Norman OK,$9.74 ,$3.97 ,$3.39 ,$1.19 ,$0.88 ,$2.35 ,$2.02 ,$0.93 ,$3.64 ,$2.80 ,$0.52 ,$1.27 ,$1.41 ,$3.22 ,$3.84 ,$2.30 ,$2.99 ,$0.87 ,$2.48 ,$1.53 ,$4.52 ,$2.75 ,$1.98 ,$1.01 ,$2.87 ,$1.51 ,$550 ,"$227,772 ",4.02,$818 ,,$82.57 ,$71.02 ,$153.59 ,$25.75 ,$26.92 ,$2.38 ,$76.42 ,$110.75 ,$63.50 ,$8.60 ,$280.10 ,$3.74 ,$9.24 ,$3.64 ,$12.90 ,$18.89 ,$1.92 ,$0.93 ,$6.34 ,$15.76 ,$13.74 ,$16.76 ,$63.75 ,$13.43 ,$10.25 ,$6.50 ,$2.10 ,$33.22 ,$7.31 ,$10.21 
40-36420-700,Oklahoma,Oklahoma City OK Metro,Oklahoma City OK,$10.88 ,$4.23 ,$4.18 ,$1.32 ,$0.88 ,$2.35 ,$2.07 ,$0.95 ,$3.90 ,$2.49 ,$0.56 ,$1.33 ,$1.52 ,$3.43 ,$3.97 ,$1.95 ,$3.28 ,$0.81 ,$2.31 ,$1.59 ,$4.69 ,$2.60 ,$2.38 ,$1.19 ,$2.94 ,$1.32 ,$796 ,"$232,334 ",3.97,$830 ,,$86.86 ,$71.02 ,$157.88 ,$31.33 ,$34.43 ,$2.35 ,$95.68 ,$80.56 ,$92.81 ,$9.49 ,$297.93 ,$4.08 ,$9.00 ,$3.59 ,$13.62 ,$36.18 ,$1.53 ,$0.95 ,$11.28 ,$23.78 ,$22.20 ,$27.44 ,$59.54 ,$15.73 ,$9.37 ,$4.16 ,$2.08 ,$45.48 ,$7.71 ,$7.12 
40-38620-712,Oklahoma,Ponca City OK Micro,Ponca City OK,$10.09 ,$3.87 ,$4.52 ,$1.34 ,$0.93 ,$2.56 ,$2.12 ,$0.99 ,$4.01 ,$2.66 ,$0.56 ,$1.54 ,$1.44 ,$3.13 ,$4.69 ,$2.14 ,$3.39 ,$0.83 ,$2.62 ,$2.02 ,$4.78 ,$2.96 ,$2.39 ,$1.33 ,$2.98 ,$1.33 ,$480 ,"$260,903 ",4.11,$946 ,,$89.21 ,$79.48 ,$168.70 ,$29.95 ,$37.33 ,$2.44 ,$102.92 ,$73.38 ,$107.25 ,$8.58 ,$293.38 ,$4.14 ,$8.62 ,$4.87 ,$9.42 ,$28.50 ,$2.34 ,$0.93 ,$12.00 ,$26.25 ,$21.66 ,$26.45 ,$60.00 ,$7.00 ,$10.63 ,$4.24 ,$2.27 ,$36.25 ,$8.31 ,$8.12 
40-44660-750,Oklahoma,Stillwater OK Micro,Stillwater OK,$11.01 ,$3.82 ,$4.83 ,$1.53 ,$1.03 ,$2.28 ,$2.21 ,$1.28 ,$3.64 ,$2.94 ,$0.54 ,$1.56 ,$1.72 ,$3.91 ,$4.90 ,$2.37 ,$4.11 ,$1.44 ,$2.67 ,$2.07 ,$4.90 ,$2.62 ,$2.83 ,$2.03 ,$2.95 ,$1.42 ,$721 ,"$271,893 ",3.91,$964 ,,$101.60 ,$74.33 ,$175.94 ,$27.11 ,$30.97 ,$2.34 ,$103.46 ,$99.58 ,$80.83 ,$9.67 ,$299.80 ,$3.72 ,$9.26 ,$3.73 ,$14.71 ,$29.56 ,$1.95 ,$0.93 ,$9.08 ,$23.85 ,$18.09 ,$23.58 ,$63.60 ,$17.60 ,$8.16 ,$3.79 ,$1.93 ,$36.41 ,$8.92 ,$8.78 
40-46140-800,Oklahoma,Tulsa OK Metro,Tulsa OK,$10.01 ,$4.27 ,$3.78 ,$1.27 ,$0.95 ,$2.44 ,$2.08 ,$1.02 ,$3.84 ,$2.69 ,$0.57 ,$1.58 ,$1.50 ,$3.97 ,$3.87 ,$2.15 ,$3.50 ,$0.91 ,$2.46 ,$1.92 ,$5.03 ,$2.61 ,$2.55 ,$1.08 ,$3.27 ,$1.40 ,$609 ,"$201,158 ",4.03,$723 ,,$81.24 ,$61.75 ,$142.99 ,$31.60 ,$42.64 ,$2.30 ,$83.23 ,$107.25 ,$75.23 ,$8.31 ,$322.17 ,$3.20 ,$8.12 ,$3.52 ,$13.00 ,$33.25 ,$2.60 ,$0.91 ,$12.52 ,$21.05 ,$21.98 ,$28.16 ,$81.17 ,$21.00 ,$9.33 ,$5.55 ,$1.93 ,$44.46 ,$8.53 ,$7.10 
40-88888-725,Oklahoma,NonMetro US,Pryor Creek OK,$11.80 ,$4.85 ,$4.23 ,$1.49 ,$0.90 ,$2.49 ,$2.10 ,$1.07 ,$4.17 ,$2.43 ,$0.56 ,$1.47 ,$1.54 ,$3.60 ,$4.41 ,$2.24 ,$3.15 ,$0.79 ,$2.51 ,$1.79 ,$5.06 ,$2.66 ,$2.72 ,$1.56 ,$3.47 ,$1.54 ,$685 ,"$230,866 ",4.07,$833 ,,$86.59 ,$82.44 ,$169.03 ,$24.95 ,$29.03 ,$2.32 ,$83.22 ,$106.09 ,$71.52 ,$9.51 ,$317.41 ,$3.25 ,$9.50 ,$3.64 ,$13.74 ,$25.72 ,$2.67 ,$1.14 ,$9.68 ,$25.21 ,$22.76 ,$25.15 ,$70.40 ,$20.94 ,$8.76 ,$3.83 ,$2.19 ,$34.22 ,$7.95 ,$12.10 
41-38900-600,Oregon,Portland-Vancouver-Hillsboro OR-WA Metro,Portland OR,$10.16 ,$4.59 ,$4.98 ,$1.93 ,$1.91 ,$2.11 ,$2.34 ,$1.02 ,$4.55 ,$2.58 ,$0.69 ,$1.25 ,$1.84 ,$3.66 ,$5.75 ,$2.61 ,$4.02 ,$1.17 ,$3.13 ,$2.20 ,$5.75 ,$3.13 ,$2.59 ,$2.31 ,$4.06 ,$1.58 ,"$2,206 ","$433,870 ",3.97,"$1,547 ",,$74.83 ,$75.97 ,$150.80 ,$22.26 ,$41.48 ,$3.17 ,$120.11 ,$132.78 ,$100.98 ,$11.28 ,$257.69 ,$4.54 ,$11.50 ,$5.40 ,$25.04 ,$49.15 ,$3.41 ,$1.19 ,$15.00 ,$32.15 ,$26.87 ,$40.02 ,$79.95 ,$22.74 ,$10.18 ,$3.99 ,$2.77 ,$56.63 ,$9.26 ,$12.26 
